0,1,2,3,4,5,6,7,8,9,10,11,12,14,14,15,16,17
"Coordinate(x=218.48277282714844, y=380.9375)","Coordinate(x=218.48277282714844, y=420.6875)","Coordinate(x=185.3793182373047, y=420.6875)","Coordinate(x=132.41380310058594, y=440.5625)","Coordinate(x=72.82759094238281, y=453.8125)","Coordinate(x=251.58621215820312, y=420.6875)","Coordinate(x=304.5517272949219, y=453.8125)","Coordinate(x=364.137939453125, y=460.4375)","Coordinate(x=205.2413787841797, y=533.3125)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=258.2069091796875, y=526.6875)","Coordinate(x=258.2069091796875, y=612.8125)","Coordinate(x=258.2069091796875, y=639.3125)","Coordinate(x=205.2413787841797, y=367.6875)","Coordinate(x=225.10345458984375, y=374.3125)","Coordinate(x=198.62069702148438, y=380.9375)","Coordinate(x=238.34483337402344, y=380.9375)"
"Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=211.86207580566406, y=420.6875)","Coordinate(x=185.3793182373047, y=427.3125)","Coordinate(x=132.41380310058594, y=447.1875)","Coordinate(x=72.82759094238281, y=460.4375)","Coordinate(x=251.58621215820312, y=420.6875)","Coordinate(x=304.5517272949219, y=453.8125)","Coordinate(x=364.137939453125, y=467.0625)","Coordinate(x=205.2413787841797, y=533.3125)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=251.58621215820312, y=533.3125)","Coordinate(x=251.58621215820312, y=612.8125)","Coordinate(x=251.58621215820312, y=652.5625)","Coordinate(x=205.2413787841797, y=374.3125)","Coordinate(x=225.10345458984375, y=380.9375)","Coordinate(x=198.62069702148438, y=380.9375)","Coordinate(x=238.34483337402344, y=380.9375)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=185.3793182373047, y=427.3125)","Coordinate(x=132.41380310058594, y=447.1875)","Coordinate(x=72.82759094238281, y=460.4375)","Coordinate(x=258.2069091796875, y=427.3125)","Coordinate(x=304.5517272949219, y=453.8125)","Coordinate(x=364.137939453125, y=473.6875)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=251.58621215820312, y=533.3125)","Coordinate(x=251.58621215820312, y=612.8125)","Coordinate(x=251.58621215820312, y=645.9375)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=387.5625)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=178.7586212158203, y=427.3125)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=258.2069091796875, y=427.3125)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=473.6875)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=251.58621215820312, y=533.3125)","Coordinate(x=251.58621215820312, y=612.8125)","Coordinate(x=251.58621215820312, y=652.5625)","Coordinate(x=211.86207580566406, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=387.5625)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=185.3793182373047, y=427.3125)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=258.2069091796875, y=427.3125)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=473.6875)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=619.4375)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=251.58621215820312, y=612.8125)","Coordinate(x=251.58621215820312, y=659.1875)","Coordinate(x=205.2413787841797, y=380.9375)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=387.5625)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=185.3793182373047, y=427.3125)","Coordinate(x=132.41380310058594, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=258.2069091796875, y=427.3125)","Coordinate(x=304.5517272949219, y=447.1875)","Coordinate(x=364.137939453125, y=473.6875)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=685.6875)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=251.58621215820312, y=612.8125)","Coordinate(x=251.58621215820312, y=652.5625)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=394.1875)"
"Coordinate(x=218.48277282714844, y=400.8125)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=185.3793182373047, y=427.3125)","Coordinate(x=132.41380310058594, y=447.1875)","Coordinate(x=72.82759094238281, y=460.4375)","Coordinate(x=251.58621215820312, y=427.3125)","Coordinate(x=304.5517272949219, y=447.1875)","Coordinate(x=364.137939453125, y=473.6875)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=685.6875)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=251.58621215820312, y=619.4375)","Coordinate(x=251.58621215820312, y=652.5625)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=394.1875)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=185.3793182373047, y=427.3125)","Coordinate(x=132.41380310058594, y=447.1875)","Coordinate(x=72.82759094238281, y=460.4375)","Coordinate(x=258.2069091796875, y=427.3125)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=467.0625)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=258.2069091796875, y=539.9375)","Coordinate(x=251.58621215820312, y=619.4375)","Coordinate(x=251.58621215820312, y=645.9375)","Coordinate(x=211.86207580566406, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=387.5625)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=178.7586212158203, y=427.3125)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=258.2069091796875, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=467.0625)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=258.2069091796875, y=539.9375)","Coordinate(x=251.58621215820312, y=619.4375)","Coordinate(x=251.58621215820312, y=645.9375)","Coordinate(x=211.86207580566406, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=394.1875)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=258.2069091796875, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=460.4375)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=619.4375)","Coordinate(x=231.72415161132812, y=685.6875)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=251.58621215820312, y=619.4375)","Coordinate(x=251.58621215820312, y=652.5625)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=238.34483337402344, y=394.1875)"
"Coordinate(x=218.48277282714844, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=132.41380310058594, y=447.1875)","Coordinate(x=72.82759094238281, y=460.4375)","Coordinate(x=258.2069091796875, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=370.7586364746094, y=460.4375)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=205.2413787841797, y=619.4375)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=539.9375)","Coordinate(x=251.58621215820312, y=619.4375)","Coordinate(x=258.2069091796875, y=645.9375)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=394.1875)","Coordinate(x=238.34483337402344, y=394.1875)"
"Coordinate(x=211.86207580566406, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=185.3793182373047, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=258.2069091796875, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=460.4375)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=205.2413787841797, y=619.4375)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=645.9375)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=225.10345458984375, y=387.5625)","Coordinate(x=198.62069702148438, y=394.1875)","Coordinate(x=238.34483337402344, y=394.1875)"
"Coordinate(x=211.86207580566406, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=370.7586364746094, y=460.4375)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=619.4375)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=645.9375)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=198.62069702148438, y=394.1875)","Coordinate(x=231.72415161132812, y=394.1875)"
"Coordinate(x=211.86207580566406, y=394.1875)","Coordinate(x=218.48277282714844, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=453.8125)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=619.4375)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=639.3125)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=198.62069702148438, y=394.1875)","Coordinate(x=231.72415161132812, y=394.1875)"
"Coordinate(x=211.86207580566406, y=394.1875)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=453.8125)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=639.3125)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=198.62069702148438, y=394.1875)","Coordinate(x=231.72415161132812, y=394.1875)"
"Coordinate(x=211.86207580566406, y=394.1875)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=364.137939453125, y=453.8125)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=639.3125)","Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=198.62069702148438, y=394.1875)","Coordinate(x=231.72415161132812, y=394.1875)"
"Coordinate(x=211.86207580566406, y=400.8125)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=258.2069091796875, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=370.7586364746094, y=453.8125)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=619.4375)","Coordinate(x=225.10345458984375, y=692.3125)","Coordinate(x=258.2069091796875, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=645.9375)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=192.0, y=394.1875)","Coordinate(x=231.72415161132812, y=394.1875)"
"Coordinate(x=205.2413787841797, y=400.8125)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=433.9375)","Coordinate(x=311.17242431640625, y=447.1875)","Coordinate(x=370.7586364746094, y=453.8125)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=619.4375)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=652.5625)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=192.0, y=394.1875)","Coordinate(x=231.72415161132812, y=394.1875)"
"Coordinate(x=205.2413787841797, y=394.1875)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=427.3125)","Coordinate(x=317.7931213378906, y=447.1875)","Coordinate(x=377.37933349609375, y=453.8125)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=645.9375)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=192.0, y=394.1875)","Coordinate(x=231.72415161132812, y=394.1875)"
"Coordinate(x=205.2413787841797, y=394.1875)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=427.3125)","Coordinate(x=317.7931213378906, y=440.5625)","Coordinate(x=377.37933349609375, y=447.1875)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=692.3125)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=258.2069091796875, y=612.8125)","Coordinate(x=258.2069091796875, y=639.3125)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=192.0, y=387.5625)","Coordinate(x=231.72415161132812, y=387.5625)"
"Coordinate(x=211.86207580566406, y=400.8125)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=433.9375)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=427.3125)","Coordinate(x=317.7931213378906, y=440.5625)","Coordinate(x=370.7586364746094, y=447.1875)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=619.4375)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=251.58621215820312, y=539.9375)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=258.2069091796875, y=645.9375)","Coordinate(x=198.62069702148438, y=387.5625)","Coordinate(x=218.48277282714844, y=387.5625)","Coordinate(x=192.0, y=387.5625)","Coordinate(x=231.72415161132812, y=387.5625)"
"Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=211.86207580566406, y=427.3125)","Coordinate(x=178.7586212158203, y=427.3125)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=420.6875)","Coordinate(x=311.17242431640625, y=433.9375)","Coordinate(x=370.7586364746094, y=440.5625)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=231.72415161132812, y=692.3125)","Coordinate(x=251.58621215820312, y=533.3125)","Coordinate(x=258.2069091796875, y=612.8125)","Coordinate(x=258.2069091796875, y=639.3125)","Coordinate(x=198.62069702148438, y=380.9375)","Coordinate(x=218.48277282714844, y=380.9375)","Coordinate(x=192.0, y=387.5625)","Coordinate(x=231.72415161132812, y=387.5625)"
"Coordinate(x=205.2413787841797, y=387.5625)","Coordinate(x=211.86207580566406, y=420.6875)","Coordinate(x=178.7586212158203, y=427.3125)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=420.6875)","Coordinate(x=304.5517272949219, y=427.3125)","Coordinate(x=370.7586364746094, y=440.5625)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=692.3125)","Coordinate(x=258.2069091796875, y=533.3125)","Coordinate(x=258.2069091796875, y=612.8125)","Coordinate(x=258.2069091796875, y=626.0625)","Coordinate(x=198.62069702148438, y=380.9375)","Coordinate(x=211.86207580566406, y=380.9375)","Coordinate(x=192.0, y=380.9375)","Coordinate(x=231.72415161132812, y=380.9375)"
"Coordinate(x=211.86207580566406, y=380.9375)","Coordinate(x=211.86207580566406, y=420.6875)","Coordinate(x=178.7586212158203, y=420.6875)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=59.58620834350586, y=460.4375)","Coordinate(x=251.58621215820312, y=420.6875)","Coordinate(x=304.5517272949219, y=427.3125)","Coordinate(x=370.7586364746094, y=433.9375)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=692.3125)","Coordinate(x=251.58621215820312, y=526.6875)","Coordinate(x=258.2069091796875, y=606.1875)","Coordinate(x=258.2069091796875, y=626.0625)","Coordinate(x=205.2413787841797, y=374.3125)","Coordinate(x=218.48277282714844, y=374.3125)","Coordinate(x=192.0, y=380.9375)","Coordinate(x=231.72415161132812, y=380.9375)"
"Coordinate(x=205.2413787841797, y=380.9375)","Coordinate(x=211.86207580566406, y=420.6875)","Coordinate(x=178.7586212158203, y=420.6875)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=251.58621215820312, y=420.6875)","Coordinate(x=311.17242431640625, y=427.3125)","Coordinate(x=370.7586364746094, y=433.9375)","Coordinate(x=205.2413787841797, y=539.9375)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=526.6875)","Coordinate(x=258.2069091796875, y=606.1875)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=198.62069702148438, y=374.3125)","Coordinate(x=211.86207580566406, y=374.3125)","Coordinate(x=192.0, y=380.9375)","Coordinate(x=231.72415161132812, y=380.9375)"
"Coordinate(x=211.86207580566406, y=380.9375)","Coordinate(x=211.86207580566406, y=420.6875)","Coordinate(x=178.7586212158203, y=420.6875)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=66.20690155029297, y=460.4375)","Coordinate(x=244.9655303955078, y=414.0625)","Coordinate(x=311.17242431640625, y=427.3125)","Coordinate(x=370.7586364746094, y=433.9375)","Coordinate(x=205.2413787841797, y=533.3125)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=526.6875)","Coordinate(x=258.2069091796875, y=606.1875)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=205.2413787841797, y=374.3125)","Coordinate(x=218.48277282714844, y=374.3125)","Coordinate(x=192.0, y=380.9375)","Coordinate(x=231.72415161132812, y=374.3125)"
"Coordinate(x=205.2413787841797, y=380.9375)","Coordinate(x=211.86207580566406, y=420.6875)","Coordinate(x=178.7586212158203, y=420.6875)","Coordinate(x=125.79310607910156, y=447.1875)","Coordinate(x=59.58620834350586, y=460.4375)","Coordinate(x=251.58621215820312, y=414.0625)","Coordinate(x=311.17242431640625, y=420.6875)","Coordinate(x=370.7586364746094, y=433.9375)","Coordinate(x=205.2413787841797, y=533.3125)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=526.6875)","Coordinate(x=258.2069091796875, y=606.1875)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=198.62069702148438, y=374.3125)","Coordinate(x=218.48277282714844, y=367.6875)","Coordinate(x=185.3793182373047, y=380.9375)","Coordinate(x=231.72415161132812, y=374.3125)"
"Coordinate(x=211.86207580566406, y=380.9375)","Coordinate(x=211.86207580566406, y=420.6875)","Coordinate(x=178.7586212158203, y=420.6875)","Coordinate(x=132.41380310058594, y=440.5625)","Coordinate(x=66.20690155029297, y=453.8125)","Coordinate(x=251.58621215820312, y=414.0625)","Coordinate(x=304.5517272949219, y=420.6875)","Coordinate(x=364.137939453125, y=433.9375)","Coordinate(x=205.2413787841797, y=533.3125)","Coordinate(x=211.86207580566406, y=612.8125)","Coordinate(x=225.10345458984375, y=685.6875)","Coordinate(x=258.2069091796875, y=520.0625)","Coordinate(x=258.2069091796875, y=606.1875)","Coordinate(x=258.2069091796875, y=619.4375)","Coordinate(x=205.2413787841797, y=367.6875)","Coordinate(x=218.48277282714844, y=367.6875)","Coordinate(x=185.3793182373047, y=374.3125)","Coordinate(x=231.72415161132812, y=374.3125)"
